interval_start_local,interval_start_utc,interval_end_local,interval_end_utc,demand
2026-06-08T03:30:00-05:00,2026-06-08 08:30:00+00:00,2026-06-08T03:45:00-05:00,2026-06-08 08:45:00+00:00,55192.2214
2026-06-08T03:45:00-05:00,2026-06-08 08:45:00+00:00,2026-06-08T04:00:00-05:00,2026-06-08 09:00:00+00:00,55021.9466
2026-06-08T04:00:00-05:00,2026-06-08 09:00:00+00:00,2026-06-08T04:15:00-05:00,2026-06-08 09:15:00+00:00,55292.1602
2026-06-08T04:15:00-05:00,2026-06-08 09:15:00+00:00,2026-06-08T04:30:00-05:00,2026-06-08 09:30:00+00:00,55261.8372
2026-06-08T04:30:00-05:00,2026-06-08 09:30:00+00:00,2026-06-08T04:45:00-05:00,2026-06-08 09:45:00+00:00,55328.6328
2026-06-08T04:45:00-05:00,2026-06-08 09:45:00+00:00,2026-06-08T05:00:00-05:00,2026-06-08 10:00:00+00:00,55463.7057
2026-06-08T05:00:00-05:00,2026-06-08 10:00:00+00:00,2026-06-08T05:15:00-05:00,2026-06-08 10:15:00+00:00,55866.2539
2026-06-08T05:15:00-05:00,2026-06-08 10:15:00+00:00,2026-06-08T05:30:00-05:00,2026-06-08 10:30:00+00:00,56094.8503
2026-06-08T05:30:00-05:00,2026-06-08 10:30:00+00:00,2026-06-08T05:45:00-05:00,2026-06-08 10:45:00+00:00,56434.082
2026-06-08T05:45:00-05:00,2026-06-08 10:45:00+00:00,2026-06-08T06:00:00-05:00,2026-06-08 11:00:00+00:00,56553.1159
2026-06-08T06:00:00-05:00,2026-06-08 11:00:00+00:00,2026-06-08T06:15:00-05:00,2026-06-08 11:15:00+00:00,57154.6406
2026-06-08T06:15:00-05:00,2026-06-08 11:15:00+00:00,2026-06-08T06:30:00-05:00,2026-06-08 11:30:00+00:00,57590.8411
2026-06-08T06:30:00-05:00,2026-06-08 11:30:00+00:00,2026-06-08T06:45:00-05:00,2026-06-08 11:45:00+00:00,57709.7617
2026-06-08T06:45:00-05:00,2026-06-08 11:45:00+00:00,2026-06-08T07:00:00-05:00,2026-06-08 12:00:00+00:00,57840.5885
2026-06-08T07:00:00-05:00,2026-06-08 12:00:00+00:00,2026-06-08T07:15:00-05:00,2026-06-08 12:15:00+00:00,58102.0417
2026-06-08T07:15:00-05:00,2026-06-08 12:15:00+00:00,2026-06-08T07:30:00-05:00,2026-06-08 12:30:00+00:00,58506.6875
2026-06-08T07:30:00-05:00,2026-06-08 12:30:00+00:00,2026-06-08T07:45:00-05:00,2026-06-08 12:45:00+00:00,58802.987
2026-06-08T07:45:00-05:00,2026-06-08 12:45:00+00:00,2026-06-08T08:00:00-05:00,2026-06-08 13:00:00+00:00,59432.4362
2026-06-08T08:00:00-05:00,2026-06-08 13:00:00+00:00,2026-06-08T08:15:00-05:00,2026-06-08 13:15:00+00:00,60022.862
2026-06-08T08:15:00-05:00,2026-06-08 13:15:00+00:00,2026-06-08T08:30:00-05:00,2026-06-08 13:30:00+00:00,60422.5299
2026-06-08T08:30:00-05:00,2026-06-08 13:30:00+00:00,2026-06-08T08:45:00-05:00,2026-06-08 13:45:00+00:00,61006.4909
2026-06-08T08:45:00-05:00,2026-06-08 13:45:00+00:00,2026-06-08T09:00:00-05:00,2026-06-08 14:00:00+00:00,61473.9427
2026-06-08T09:00:00-05:00,2026-06-08 14:00:00+00:00,2026-06-08T09:15:00-05:00,2026-06-08 14:15:00+00:00,62161.5117
2026-06-08T09:15:00-05:00,2026-06-08 14:15:00+00:00,2026-06-08T09:30:00-05:00,2026-06-08 14:30:00+00:00,62983.3125
2026-06-08T09:30:00-05:00,2026-06-08 14:30:00+00:00,2026-06-08T09:45:00-05:00,2026-06-08 14:45:00+00:00,63738.1081
2026-06-08T09:45:00-05:00,2026-06-08 14:45:00+00:00,2026-06-08T10:00:00-05:00,2026-06-08 15:00:00+00:00,64244.974
2026-06-08T10:00:00-05:00,2026-06-08 15:00:00+00:00,2026-06-08T10:15:00-05:00,2026-06-08 15:15:00+00:00,64903.3672
2026-06-08T10:15:00-05:00,2026-06-08 15:15:00+00:00,2026-06-08T10:30:00-05:00,2026-06-08 15:30:00+00:00,65976.5729
2026-06-08T10:30:00-05:00,2026-06-08 15:30:00+00:00,2026-06-08T10:45:00-05:00,2026-06-08 15:45:00+00:00,66683.776
2026-06-08T10:45:00-05:00,2026-06-08 15:45:00+00:00,2026-06-08T11:00:00-05:00,2026-06-08 16:00:00+00:00,67575.5365
2026-06-08T11:00:00-05:00,2026-06-08 16:00:00+00:00,2026-06-08T11:15:00-05:00,2026-06-08 16:15:00+00:00,68373.0677
2026-06-08T11:15:00-05:00,2026-06-08 16:15:00+00:00,2026-06-08T11:30:00-05:00,2026-06-08 16:30:00+00:00,69260.6198
2026-06-08T11:30:00-05:00,2026-06-08 16:30:00+00:00,2026-06-08T11:45:00-05:00,2026-06-08 16:45:00+00:00,70058.9948
2026-06-08T11:45:00-05:00,2026-06-08 16:45:00+00:00,2026-06-08T12:00:00-05:00,2026-06-08 17:00:00+00:00,70798.638
2026-06-08T12:00:00-05:00,2026-06-08 17:00:00+00:00,2026-06-08T12:15:00-05:00,2026-06-08 17:15:00+00:00,71550.6484
2026-06-08T12:15:00-05:00,2026-06-08 17:15:00+00:00,2026-06-08T12:30:00-05:00,2026-06-08 17:30:00+00:00,72430.2396
2026-06-08T12:30:00-05:00,2026-06-08 17:30:00+00:00,2026-06-08T12:45:00-05:00,2026-06-08 17:45:00+00:00,73259.6927
2026-06-08T12:45:00-05:00,2026-06-08 17:45:00+00:00,2026-06-08T13:00:00-05:00,2026-06-08 18:00:00+00:00,74053.138
2026-06-08T13:00:00-05:00,2026-06-08 18:00:00+00:00,2026-06-08T13:15:00-05:00,2026-06-08 18:15:00+00:00,74638.4349
2026-06-08T13:15:00-05:00,2026-06-08 18:15:00+00:00,2026-06-08T13:30:00-05:00,2026-06-08 18:30:00+00:00,75240.1745
2026-06-08T13:30:00-05:00,2026-06-08 18:30:00+00:00,2026-06-08T13:45:00-05:00,2026-06-08 18:45:00+00:00,75637.7109
2026-06-08T13:45:00-05:00,2026-06-08 18:45:00+00:00,2026-06-08T14:00:00-05:00,2026-06-08 19:00:00+00:00,75978.8359
2026-06-08T14:00:00-05:00,2026-06-08 19:00:00+00:00,2026-06-08T14:15:00-05:00,2026-06-08 19:15:00+00:00,76132.6224
2026-06-08T14:15:00-05:00,2026-06-08 19:15:00+00:00,2026-06-08T14:30:00-05:00,2026-06-08 19:30:00+00:00,76458.8333
2026-06-08T14:30:00-05:00,2026-06-08 19:30:00+00:00,2026-06-08T14:45:00-05:00,2026-06-08 19:45:00+00:00,76798.724
2026-06-08T14:45:00-05:00,2026-06-08 19:45:00+00:00,2026-06-08T15:00:00-05:00,2026-06-08 20:00:00+00:00,77176.75
2026-06-08T15:00:00-05:00,2026-06-08 20:00:00+00:00,2026-06-08T15:15:00-05:00,2026-06-08 20:15:00+00:00,77330.5521
2026-06-08T15:15:00-05:00,2026-06-08 20:15:00+00:00,2026-06-08T15:30:00-05:00,2026-06-08 20:30:00+00:00,77454.6979
2026-06-08T15:30:00-05:00,2026-06-08 20:30:00+00:00,2026-06-08T15:45:00-05:00,2026-06-08 20:45:00+00:00,77478.2865
2026-06-08T15:45:00-05:00,2026-06-08 20:45:00+00:00,2026-06-08T16:00:00-05:00,2026-06-08 21:00:00+00:00,77455.4245
2026-06-08T16:00:00-05:00,2026-06-08 21:00:00+00:00,2026-06-08T16:15:00-05:00,2026-06-08 21:15:00+00:00,77526.0339
2026-06-08T16:15:00-05:00,2026-06-08 21:15:00+00:00,2026-06-08T16:30:00-05:00,2026-06-08 21:30:00+00:00,77640.6094
2026-06-08T16:30:00-05:00,2026-06-08 21:30:00+00:00,2026-06-08T16:45:00-05:00,2026-06-08 21:45:00+00:00,77693.1849
2026-06-08T16:45:00-05:00,2026-06-08 21:45:00+00:00,2026-06-08T17:00:00-05:00,2026-06-08 22:00:00+00:00,77453.9401
2026-06-08T17:00:00-05:00,2026-06-08 22:00:00+00:00,2026-06-08T17:15:00-05:00,2026-06-08 22:15:00+00:00,77300.3698
2026-06-08T17:15:00-05:00,2026-06-08 22:15:00+00:00,2026-06-08T17:30:00-05:00,2026-06-08 22:30:00+00:00,77593.6667
2026-06-08T17:30:00-05:00,2026-06-08 22:30:00+00:00,2026-06-08T17:45:00-05:00,2026-06-08 22:45:00+00:00,77472.6172
2026-06-08T17:45:00-05:00,2026-06-08 22:45:00+00:00,2026-06-08T18:00:00-05:00,2026-06-08 23:00:00+00:00,77294.4115
2026-06-08T18:00:00-05:00,2026-06-08 23:00:00+00:00,2026-06-08T18:15:00-05:00,2026-06-08 23:15:00+00:00,76960.8776
2026-06-08T18:15:00-05:00,2026-06-08 23:15:00+00:00,2026-06-08T18:30:00-05:00,2026-06-08 23:30:00+00:00,76883.1458
2026-06-08T18:30:00-05:00,2026-06-08 23:30:00+00:00,2026-06-08T18:45:00-05:00,2026-06-08 23:45:00+00:00,76470.2109
2026-06-08T18:45:00-05:00,2026-06-08 23:45:00+00:00,2026-06-08T19:00:00-05:00,2026-06-09 00:00:00+00:00,76036.0755
2026-06-08T19:00:00-05:00,2026-06-09 00:00:00+00:00,2026-06-08T19:15:00-05:00,2026-06-09 00:15:00+00:00,75661.4297
2026-06-08T19:15:00-05:00,2026-06-09 00:15:00+00:00,2026-06-08T19:30:00-05:00,2026-06-09 00:30:00+00:00,75355.9297
2026-06-08T19:30:00-05:00,2026-06-09 00:30:00+00:00,2026-06-08T19:45:00-05:00,2026-06-09 00:45:00+00:00,74655.2526
2026-06-08T19:45:00-05:00,2026-06-09 00:45:00+00:00,2026-06-08T20:00:00-05:00,2026-06-09 01:00:00+00:00,73711.7318
2026-06-08T20:00:00-05:00,2026-06-09 01:00:00+00:00,2026-06-08T20:15:00-05:00,2026-06-09 01:15:00+00:00,72894.4531
2026-06-08T20:15:00-05:00,2026-06-09 01:15:00+00:00,2026-06-08T20:30:00-05:00,2026-06-09 01:30:00+00:00,72419.9818
2026-06-08T20:30:00-05:00,2026-06-09 01:30:00+00:00,2026-06-08T20:45:00-05:00,2026-06-09 01:45:00+00:00,72070.9401
2026-06-08T20:45:00-05:00,2026-06-09 01:45:00+00:00,2026-06-08T21:00:00-05:00,2026-06-09 02:00:00+00:00,71910.4323
2026-06-08T21:00:00-05:00,2026-06-09 02:00:00+00:00,2026-06-08T21:15:00-05:00,2026-06-09 02:15:00+00:00,71602.7188
2026-06-08T21:15:00-05:00,2026-06-09 02:15:00+00:00,2026-06-08T21:30:00-05:00,2026-06-09 02:30:00+00:00,70971.9505
2026-06-08T21:30:00-05:00,2026-06-09 02:30:00+00:00,2026-06-08T21:45:00-05:00,2026-06-09 02:45:00+00:00,70114.4219
2026-06-08T21:45:00-05:00,2026-06-09 02:45:00+00:00,2026-06-08T22:00:00-05:00,2026-06-09 03:00:00+00:00,69350.9896
2026-06-08T22:00:00-05:00,2026-06-09 03:00:00+00:00,2026-06-08T22:15:00-05:00,2026-06-09 03:15:00+00:00,68224.1745
2026-06-08T22:15:00-05:00,2026-06-09 03:15:00+00:00,2026-06-08T22:30:00-05:00,2026-06-09 03:30:00+00:00,67122.1458
2026-06-08T22:30:00-05:00,2026-06-09 03:30:00+00:00,2026-06-08T22:45:00-05:00,2026-06-09 03:45:00+00:00,66349.8958
2026-06-08T22:45:00-05:00,2026-06-09 03:45:00+00:00,2026-06-08T23:00:00-05:00,2026-06-09 04:00:00+00:00,65807.0052
2026-06-08T23:00:00-05:00,2026-06-09 04:00:00+00:00,2026-06-08T23:15:00-05:00,2026-06-09 04:15:00+00:00,64824.2878
2026-06-08T23:15:00-05:00,2026-06-09 04:15:00+00:00,2026-06-08T23:30:00-05:00,2026-06-09 04:30:00+00:00,63846.1068
2026-06-08T23:30:00-05:00,2026-06-09 04:30:00+00:00,2026-06-08T23:45:00-05:00,2026-06-09 04:45:00+00:00,62640.4596
2026-06-08T23:45:00-05:00,2026-06-09 04:45:00+00:00,2026-06-09T00:00:00-05:00,2026-06-09 05:00:00+00:00,61787.3411
2026-06-09T00:00:00-05:00,2026-06-09 05:00:00+00:00,2026-06-09T00:15:00-05:00,2026-06-09 05:15:00+00:00,60965.7878
2026-06-09T00:15:00-05:00,2026-06-09 05:15:00+00:00,2026-06-09T00:30:00-05:00,2026-06-09 05:30:00+00:00,60143.8958
2026-06-09T00:30:00-05:00,2026-06-09 05:30:00+00:00,2026-06-09T00:45:00-05:00,2026-06-09 05:45:00+00:00,59261.5898
2026-06-09T00:45:00-05:00,2026-06-09 05:45:00+00:00,2026-06-09T01:00:00-05:00,2026-06-09 06:00:00+00:00,58649.0143
2026-06-09T01:00:00-05:00,2026-06-09 06:00:00+00:00,2026-06-09T01:15:00-05:00,2026-06-09 06:15:00+00:00,58069.4583
2026-06-09T01:15:00-05:00,2026-06-09 06:15:00+00:00,2026-06-09T01:30:00-05:00,2026-06-09 06:30:00+00:00,57579.3294
2026-06-09T01:30:00-05:00,2026-06-09 06:30:00+00:00,2026-06-09T01:45:00-05:00,2026-06-09 06:45:00+00:00,56849.931
2026-06-09T01:45:00-05:00,2026-06-09 06:45:00+00:00,2026-06-09T02:00:00-05:00,2026-06-09 07:00:00+00:00,56512.8398
2026-06-09T02:00:00-05:00,2026-06-09 07:00:00+00:00,2026-06-09T02:15:00-05:00,2026-06-09 07:15:00+00:00,55994.2188
2026-06-09T02:15:00-05:00,2026-06-09 07:15:00+00:00,2026-06-09T02:30:00-05:00,2026-06-09 07:30:00+00:00,55355.0755
2026-06-09T02:30:00-05:00,2026-06-09 07:30:00+00:00,2026-06-09T02:45:00-05:00,2026-06-09 07:45:00+00:00,55014.5794
2026-06-09T02:45:00-05:00,2026-06-09 07:45:00+00:00,2026-06-09T03:00:00-05:00,2026-06-09 08:00:00+00:00,54854.4831
2026-06-09T03:00:00-05:00,2026-06-09 08:00:00+00:00,2026-06-09T03:15:00-05:00,2026-06-09 08:15:00+00:00,54545.5026
2026-06-09T03:15:00-05:00,2026-06-09 08:15:00+00:00,2026-06-09T03:30:00-05:00,2026-06-09 08:30:00+00:00,54260.5755
2026-06-09T03:30:00-05:00,2026-06-09 08:30:00+00:00,2026-06-09T03:45:00-05:00,2026-06-09 08:45:00+00:00,54014.7331
2026-06-09T03:45:00-05:00,2026-06-09 08:45:00+00:00,2026-06-09T04:00:00-05:00,2026-06-09 09:00:00+00:00,53929.0443
2026-06-09T04:00:00-05:00,2026-06-09 09:00:00+00:00,2026-06-09T04:15:00-05:00,2026-06-09 09:15:00+00:00,54031.9297
2026-06-09T04:15:00-05:00,2026-06-09 09:15:00+00:00,2026-06-09T04:30:00-05:00,2026-06-09 09:30:00+00:00,54031.6237
2026-06-09T04:30:00-05:00,2026-06-09 09:30:00+00:00,2026-06-09T04:45:00-05:00,2026-06-09 09:45:00+00:00,53975.9583
2026-06-09T04:45:00-05:00,2026-06-09 09:45:00+00:00,2026-06-09T05:00:00-05:00,2026-06-09 10:00:00+00:00,54081.2904
2026-06-09T05:00:00-05:00,2026-06-09 10:00:00+00:00,2026-06-09T05:15:00-05:00,2026-06-09 10:15:00+00:00,54291.5104
2026-06-09T05:15:00-05:00,2026-06-09 10:15:00+00:00,2026-06-09T05:30:00-05:00,2026-06-09 10:30:00+00:00,54440.2018
2026-06-09T05:30:00-05:00,2026-06-09 10:30:00+00:00,2026-06-09T05:45:00-05:00,2026-06-09 10:45:00+00:00,54852.7331
2026-06-09T05:45:00-05:00,2026-06-09 10:45:00+00:00,2026-06-09T06:00:00-05:00,2026-06-09 11:00:00+00:00,55108.1784
2026-06-09T06:00:00-05:00,2026-06-09 11:00:00+00:00,2026-06-09T06:15:00-05:00,2026-06-09 11:15:00+00:00,55527.8854
2026-06-09T06:15:00-05:00,2026-06-09 11:15:00+00:00,2026-06-09T06:30:00-05:00,2026-06-09 11:30:00+00:00,55778.6172
2026-06-09T06:30:00-05:00,2026-06-09 11:30:00+00:00,2026-06-09T06:45:00-05:00,2026-06-09 11:45:00+00:00,55842.4531
2026-06-09T06:45:00-05:00,2026-06-09 11:45:00+00:00,2026-06-09T07:00:00-05:00,2026-06-09 12:00:00+00:00,55919.8763
2026-06-09T07:00:00-05:00,2026-06-09 12:00:00+00:00,2026-06-09T07:15:00-05:00,2026-06-09 12:15:00+00:00,56237.7839
2026-06-09T07:15:00-05:00,2026-06-09 12:15:00+00:00,2026-06-09T07:30:00-05:00,2026-06-09 12:30:00+00:00,56610.3737
2026-06-09T07:30:00-05:00,2026-06-09 12:30:00+00:00,2026-06-09T07:45:00-05:00,2026-06-09 12:45:00+00:00,56949.6797
2026-06-09T07:45:00-05:00,2026-06-09 12:45:00+00:00,2026-06-09T08:00:00-05:00,2026-06-09 13:00:00+00:00,57610.9049
2026-06-09T08:00:00-05:00,2026-06-09 13:00:00+00:00,2026-06-09T08:15:00-05:00,2026-06-09 13:15:00+00:00,58308.2057
2026-06-09T08:15:00-05:00,2026-06-09 13:15:00+00:00,2026-06-09T08:30:00-05:00,2026-06-09 13:30:00+00:00,59127.138
2026-06-09T08:30:00-05:00,2026-06-09 13:30:00+00:00,2026-06-09T08:45:00-05:00,2026-06-09 13:45:00+00:00,59908.0521
2026-06-09T08:45:00-05:00,2026-06-09 13:45:00+00:00,2026-06-09T09:00:00-05:00,2026-06-09 14:00:00+00:00,60687.5286
2026-06-09T09:00:00-05:00,2026-06-09 14:00:00+00:00,2026-06-09T09:15:00-05:00,2026-06-09 14:15:00+00:00,61548.2227
2026-06-09T09:15:00-05:00,2026-06-09 14:15:00+00:00,2026-06-09T09:30:00-05:00,2026-06-09 14:30:00+00:00,62210.5534
2026-06-09T09:30:00-05:00,2026-06-09 14:30:00+00:00,2026-06-09T09:45:00-05:00,2026-06-09 14:45:00+00:00,62970.8333
2026-06-09T09:45:00-05:00,2026-06-09 14:45:00+00:00,2026-06-09T10:00:00-05:00,2026-06-09 15:00:00+00:00,63881.7318
2026-06-09T10:00:00-05:00,2026-06-09 15:00:00+00:00,2026-06-09T10:15:00-05:00,2026-06-09 15:15:00+00:00,64800.8945
2026-06-09T10:15:00-05:00,2026-06-09 15:15:00+00:00,2026-06-09T10:30:00-05:00,2026-06-09 15:30:00+00:00,65507.5872
2026-06-09T10:30:00-05:00,2026-06-09 15:30:00+00:00,2026-06-09T10:45:00-05:00,2026-06-09 15:45:00+00:00,66376.9323
2026-06-09T10:45:00-05:00,2026-06-09 15:45:00+00:00,2026-06-09T11:00:00-05:00,2026-06-09 16:00:00+00:00,67310.3385
2026-06-09T11:00:00-05:00,2026-06-09 16:00:00+00:00,2026-06-09T11:15:00-05:00,2026-06-09 16:15:00+00:00,68066.1875
2026-06-09T11:15:00-05:00,2026-06-09 16:15:00+00:00,2026-06-09T11:30:00-05:00,2026-06-09 16:30:00+00:00,68994.9714
2026-06-09T11:30:00-05:00,2026-06-09 16:30:00+00:00,2026-06-09T11:45:00-05:00,2026-06-09 16:45:00+00:00,69780.6484
2026-06-09T11:45:00-05:00,2026-06-09 16:45:00+00:00,2026-06-09T12:00:00-05:00,2026-06-09 17:00:00+00:00,70529.0052
2026-06-09T12:00:00-05:00,2026-06-09 17:00:00+00:00,2026-06-09T12:15:00-05:00,2026-06-09 17:15:00+00:00,71200.1615
2026-06-09T12:15:00-05:00,2026-06-09 17:15:00+00:00,2026-06-09T12:30:00-05:00,2026-06-09 17:30:00+00:00,72099.6771
2026-06-09T12:30:00-05:00,2026-06-09 17:30:00+00:00,2026-06-09T12:45:00-05:00,2026-06-09 17:45:00+00:00,73063.9036
2026-06-09T12:45:00-05:00,2026-06-09 17:45:00+00:00,2026-06-09T13:00:00-05:00,2026-06-09 18:00:00+00:00,73848.2734
2026-06-09T13:00:00-05:00,2026-06-09 18:00:00+00:00,2026-06-09T13:15:00-05:00,2026-06-09 18:15:00+00:00,74575.5911
2026-06-09T13:15:00-05:00,2026-06-09 18:15:00+00:00,2026-06-09T13:30:00-05:00,2026-06-09 18:30:00+00:00,75249.362
2026-06-09T13:30:00-05:00,2026-06-09 18:30:00+00:00,2026-06-09T13:45:00-05:00,2026-06-09 18:45:00+00:00,75964.9167
2026-06-09T13:45:00-05:00,2026-06-09 18:45:00+00:00,2026-06-09T14:00:00-05:00,2026-06-09 19:00:00+00:00,76607.8646
2026-06-09T14:00:00-05:00,2026-06-09 19:00:00+00:00,2026-06-09T14:15:00-05:00,2026-06-09 19:15:00+00:00,77063.487
2026-06-09T14:15:00-05:00,2026-06-09 19:15:00+00:00,2026-06-09T14:30:00-05:00,2026-06-09 19:30:00+00:00,77357.8464
2026-06-09T14:30:00-05:00,2026-06-09 19:30:00+00:00,2026-06-09T14:45:00-05:00,2026-06-09 19:45:00+00:00,77618.3568
2026-06-09T14:45:00-05:00,2026-06-09 19:45:00+00:00,2026-06-09T15:00:00-05:00,2026-06-09 20:00:00+00:00,77907.9583
2026-06-09T15:00:00-05:00,2026-06-09 20:00:00+00:00,2026-06-09T15:15:00-05:00,2026-06-09 20:15:00+00:00,77916.6641
2026-06-09T15:15:00-05:00,2026-06-09 20:15:00+00:00,2026-06-09T15:30:00-05:00,2026-06-09 20:30:00+00:00,77999.9245
2026-06-09T15:30:00-05:00,2026-06-09 20:30:00+00:00,2026-06-09T15:45:00-05:00,2026-06-09 20:45:00+00:00,78063.2969
2026-06-09T15:45:00-05:00,2026-06-09 20:45:00+00:00,2026-06-09T16:00:00-05:00,2026-06-09 21:00:00+00:00,78181.2813
2026-06-09T16:00:00-05:00,2026-06-09 21:00:00+00:00,2026-06-09T16:15:00-05:00,2026-06-09 21:15:00+00:00,78187.0417
2026-06-09T16:15:00-05:00,2026-06-09 21:15:00+00:00,2026-06-09T16:30:00-05:00,2026-06-09 21:30:00+00:00,78145.099
2026-06-09T16:30:00-05:00,2026-06-09 21:30:00+00:00,2026-06-09T16:45:00-05:00,2026-06-09 21:45:00+00:00,77848.8359
2026-06-09T16:45:00-05:00,2026-06-09 21:45:00+00:00,2026-06-09T17:00:00-05:00,2026-06-09 22:00:00+00:00,77878.2005
2026-06-09T17:00:00-05:00,2026-06-09 22:00:00+00:00,2026-06-09T17:15:00-05:00,2026-06-09 22:15:00+00:00,77903.7396
2026-06-09T17:15:00-05:00,2026-06-09 22:15:00+00:00,2026-06-09T17:30:00-05:00,2026-06-09 22:30:00+00:00,77863.2135
2026-06-09T17:30:00-05:00,2026-06-09 22:30:00+00:00,2026-06-09T17:45:00-05:00,2026-06-09 22:45:00+00:00,77781.1927
2026-06-09T17:45:00-05:00,2026-06-09 22:45:00+00:00,2026-06-09T18:00:00-05:00,2026-06-09 23:00:00+00:00,77859.0521
2026-06-09T18:00:00-05:00,2026-06-09 23:00:00+00:00,2026-06-09T18:15:00-05:00,2026-06-09 23:15:00+00:00,77563.4349
2026-06-09T18:15:00-05:00,2026-06-09 23:15:00+00:00,2026-06-09T18:30:00-05:00,2026-06-09 23:30:00+00:00,77535.5964
2026-06-09T18:30:00-05:00,2026-06-09 23:30:00+00:00,2026-06-09T18:45:00-05:00,2026-06-09 23:45:00+00:00,77586.25
2026-06-09T18:45:00-05:00,2026-06-09 23:45:00+00:00,2026-06-09T19:00:00-05:00,2026-06-10 00:00:00+00:00,77614.8125
2026-06-09T19:00:00-05:00,2026-06-10 00:00:00+00:00,2026-06-09T19:15:00-05:00,2026-06-10 00:15:00+00:00,77396.974
2026-06-09T19:15:00-05:00,2026-06-10 00:15:00+00:00,2026-06-09T19:30:00-05:00,2026-06-10 00:30:00+00:00,77056.026
2026-06-09T19:30:00-05:00,2026-06-10 00:30:00+00:00,2026-06-09T19:45:00-05:00,2026-06-10 00:45:00+00:00,76582.3333
2026-06-09T19:45:00-05:00,2026-06-10 00:45:00+00:00,2026-06-09T20:00:00-05:00,2026-06-10 01:00:00+00:00,76094.2109
2026-06-09T20:00:00-05:00,2026-06-10 01:00:00+00:00,2026-06-09T20:15:00-05:00,2026-06-10 01:15:00+00:00,75593.3151
2026-06-09T20:15:00-05:00,2026-06-10 01:15:00+00:00,2026-06-09T20:30:00-05:00,2026-06-10 01:30:00+00:00,74760.4063
2026-06-09T20:30:00-05:00,2026-06-10 01:30:00+00:00,2026-06-09T20:45:00-05:00,2026-06-10 01:45:00+00:00,74402.6927
2026-06-09T20:45:00-05:00,2026-06-10 01:45:00+00:00,2026-06-09T21:00:00-05:00,2026-06-10 02:00:00+00:00,74170.9922
2026-06-09T21:00:00-05:00,2026-06-10 02:00:00+00:00,2026-06-09T21:15:00-05:00,2026-06-10 02:15:00+00:00,73434.3906
2026-06-09T21:15:00-05:00,2026-06-10 02:15:00+00:00,2026-06-09T21:30:00-05:00,2026-06-10 02:30:00+00:00,72900.3255
2026-06-09T21:30:00-05:00,2026-06-10 02:30:00+00:00,2026-06-09T21:45:00-05:00,2026-06-10 02:45:00+00:00,72199.9036
2026-06-09T21:45:00-05:00,2026-06-10 02:45:00+00:00,2026-06-09T22:00:00-05:00,2026-06-10 03:00:00+00:00,71324.9714
2026-06-09T22:00:00-05:00,2026-06-10 03:00:00+00:00,2026-06-09T22:15:00-05:00,2026-06-10 03:15:00+00:00,70286.1927
2026-06-09T22:15:00-05:00,2026-06-10 03:15:00+00:00,2026-06-09T22:30:00-05:00,2026-06-10 03:30:00+00:00,69335.599
2026-06-09T22:30:00-05:00,2026-06-10 03:30:00+00:00,2026-06-09T22:45:00-05:00,2026-06-10 03:45:00+00:00,68203.5859
2026-06-09T22:45:00-05:00,2026-06-10 03:45:00+00:00,2026-06-09T23:00:00-05:00,2026-06-10 04:00:00+00:00,67337.1042
2026-06-09T23:00:00-05:00,2026-06-10 04:00:00+00:00,2026-06-09T23:15:00-05:00,2026-06-10 04:15:00+00:00,66237.9948
2026-06-09T23:15:00-05:00,2026-06-10 04:15:00+00:00,2026-06-09T23:30:00-05:00,2026-06-10 04:30:00+00:00,65222.0234
2026-06-09T23:30:00-05:00,2026-06-10 04:30:00+00:00,2026-06-09T23:45:00-05:00,2026-06-10 04:45:00+00:00,64299.2331
2026-06-09T23:45:00-05:00,2026-06-10 04:45:00+00:00,2026-06-10T00:00:00-05:00,2026-06-10 05:00:00+00:00,63428.0339
2026-06-10T00:00:00-05:00,2026-06-10 05:00:00+00:00,2026-06-10T00:15:00-05:00,2026-06-10 05:15:00+00:00,62348.3997
2026-06-10T00:15:00-05:00,2026-06-10 05:15:00+00:00,2026-06-10T00:30:00-05:00,2026-06-10 05:30:00+00:00,61418.7578
2026-06-10T00:30:00-05:00,2026-06-10 05:30:00+00:00,2026-06-10T00:45:00-05:00,2026-06-10 05:45:00+00:00,60720.7292
2026-06-10T00:45:00-05:00,2026-06-10 05:45:00+00:00,2026-06-10T01:00:00-05:00,2026-06-10 06:00:00+00:00,59819.7422
2026-06-10T01:00:00-05:00,2026-06-10 06:00:00+00:00,2026-06-10T01:15:00-05:00,2026-06-10 06:15:00+00:00,59180.1419
2026-06-10T01:15:00-05:00,2026-06-10 06:15:00+00:00,2026-06-10T01:30:00-05:00,2026-06-10 06:30:00+00:00,58694.8867
2026-06-10T01:30:00-05:00,2026-06-10 06:30:00+00:00,2026-06-10T01:45:00-05:00,2026-06-10 06:45:00+00:00,58007.8385
2026-06-10T01:45:00-05:00,2026-06-10 06:45:00+00:00,2026-06-10T02:00:00-05:00,2026-06-10 07:00:00+00:00,57458.6732
2026-06-10T02:00:00-05:00,2026-06-10 07:00:00+00:00,2026-06-10T02:15:00-05:00,2026-06-10 07:15:00+00:00,57050.1172
2026-06-10T02:15:00-05:00,2026-06-10 07:15:00+00:00,2026-06-10T02:30:00-05:00,2026-06-10 07:30:00+00:00,56676.3789
